CODE ADHERENT;NOM FOURNISSEUR;TYPE DE PIECE;DOCUMENT NUMBER;DATE;LIGNE_FACTURE;FAMILLE;REF PRODUIT;LIBELEE PRODUIT;ETAT DEPOT;QUANTITE;VAT rate;PRIX D'ACHAT CATALOGUE HT;PRIX D'ACHAT REEL HT;PRIX D'ACHAT REEL TTC;DELIVERY NOTE NUMBER;DELIVERY NOTE Date;CUST.REF;ANCIEN N° SERIE ;N° SERIE
ARI010;STARKEY;FA;21556474;2022-12-30;8;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ACCEPTATION_DEPOT;1;0550;0,02;0,02;0,02;4225645;2022-11-30;;;
ARI010;STARKEY;FA;21556474;2022-12-30;9;PR;63289-105;STARKEY EVOLV AI 2400 RIC R Slate;ACCEPTATION_DEPOT;1;0550;1517,00;505,47;533,27;4226805;2022-12-01;;;222187228
ARI010;STARKEY;FA;21556474;2022-12-30;10;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ACCEPTATION_DEPOT;1;0550;0,02;0,02;0,02;4226805;2022-12-01;;;
ARI010;STARKEY;FA;21556474;2022-12-30;11;PR;63289-105;STARKEY EVOLV AI 2400 RIC R Slate;ACCEPTATION_DEPOT;1;0550;1517,00;505,47;533,27;4226805;2022-12-01;;;222188046
ARI010;STARKEY;FA;21556474;2022-12-30;12;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ACCEPTATION_DEPOT;1;0550;0,02;0,02;0,02;4226805;2022-12-01;;;
ARI010;STARKEY;FA;21556474;2022-12-30;13;REPA;RRCICC5;FORFAIT REPARATION 5;;1;0550;276,00;0,00;0,00;4243823;2022-12-26;;;7019211345
INNO002;STARKEY;FA;21556475;2022-12-30;1;PR;63289-112;STARKEY EVOLV AI 2400 RIC R Espresso;ACCEPTATION_DEPOT;1;0550;1517,00;505,47;533,27;4222717;2022-11-25;;;221568446
INNO002;STARKEY;FA;21556475;2022-12-30;2;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ACCEPTATION_DEPOT;1;0550;0,02;0,02;0,02;4222717;2022-11-25;;;
INNO002;STARKEY;FA;21556475;2022-12-30;3;PR;63290-106;STARKEY EVOLV AI 2000 RIC R Black;ACCEPTATION_DEPOT;1;0550;1255,00;466,68;492,35;4225482;2022-11-30;;;221703552
INNO002;STARKEY;FA;21556475;2022-12-30;4;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ACCEPTATION_DEPOT;1;0550;0,02;0,02;0,02;4225482;2022-11-30;;;
INNO002;STARKEY;FA;21556475;2022-12-30;5;PR;63290-106;STARKEY EVOLV AI 2000 RIC R Black;ACCEPTATION_DEPOT;1;0550;1255,00;466,68;492,35;4225482;2022-11-30;;;221703541
INNO002;STARKEY;FA;21556475;2022-12-30;6;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ACCEPTATION_DEPOT;1;0550;0,02;0,02;0,02;4225482;2022-11-30;;;
ARI009;STARKEY;FA;21556476;2022-12-30;1;PR;63290-105;STARKEY EVOLV AI 2000 RIC R Slate;ACCEPTATION_DEPOT;1;0550;1255,00;466,68;492,35;4225468;2022-11-30;;;221756143
ARI009;STARKEY;FA;21556476;2022-12-30;2;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ACCEPTATION_DEPOT;1;0550;0,02;0,02;0,02;4225468;2022-11-30;;;
ARI009;STARKEY;FA;21556476;2022-12-30;3;PR;63290-105;STARKEY EVOLV AI 2000 RIC R Slate;ACCEPTATION_DEPOT;1;0550;1255,00;466,68;492,35;4225468;2022-11-30;;;221756146
ARI009;STARKEY;FA;21556476;2022-12-30;4;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ACCEPTATION_DEPOT;1;0550;0,02;0,02;0,02;4225468;2022-11-30;;;
ARI009;STARKEY;FA;21556476;2022-12-30;5;AC;18623-133;ECOUTEUR RIC SNAPFIT 60dB GAUCHE Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4243296;2022-12-26;;;
ARI009;STARKEY;FA;21556476;2022-12-30;6;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4243296;2022-12-26;;;
ARI009;STARKEY;FA;21556476;2022-12-30;7;REPA;RRIICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4243900;2022-12-27;;;7019141540
GA003;STARKEY;FA;21556477;2022-12-30;1;AC;43041-000;CHARGEUR INTRA PREMIUM (avec batterie embarquée);;1;0550;178,00;80,00;84,40;4242969;2022-12-26;;;22429016SE
GA003;STARKEY;FA;21556477;2022-12-30;2;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4242969;2022-12-26;;;
GA003;STARKEY;FA;21556477;2022-12-30;3;REPA;RRIICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4243649;2022-12-26;;;7022411574
GA003;STARKEY;FA;21556477;2022-12-30;4;PR;63306-SHT;STARKEY EVOLV AI 2400 ITC R;;1;0550;1517,00;598,53;631,45;4243769;2022-12-26;;;7022510039
GA003;STARKEY;FA;21556477;2022-12-30;5;PT;PT20;BERNIER Retour;;1;2000;9,85;9,85;11,82;4243769;2022-12-26;;;
GA003;STARKEY;FA;21556477;2022-12-30;6;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4243769;2022-12-26;;;
GA003;STARKEY;FA;21556477;2022-12-30;7;PR;63306-SHT;STARKEY EVOLV AI 2400 ITC R;;1;0550;1517,00;598,53;631,45;4243769;2022-12-26;;;7022510038
GA003;STARKEY;FA;21556477;2022-12-30;8;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4243769;2022-12-26;;;
GA003;STARKEY;FA;21556477;2022-12-30;9;REPA;RRIICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4244343;2022-12-27;;;7020091456
UNIS006;STARKEY;FA;21556478;2022-12-30;1;AC;42069-000;Embout Power Dôme Small 8MM - 10MM (Par 10);;1;0550;8,90;8,90;9,39;4243066;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;2;AC;53271-005;10 EMBOUTS DOME CONFORT FERME 11MM;;1;0550;7,50;7,50;7,91;4243066;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;3;AC;53273-000;10 EMBOUTS DOME CONFORT FERME 4MM;;1;0550;7,50;7,50;7,91;4243066;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;4;AC;53271-001;10 EMBOUTS DOME CONFORT FERME 5MM;;1;0550;7,50;7,50;7,91;4243066;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;5;AC;53271-002;10 EMBOUTS DOME CONFORT FERME 6MM;;1;0550;7,50;7,50;7,91;4243066;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;6;AC;53271-003;10 EMBOUTS DOME CONFORT FERME 7MM;;1;0550;7,50;7,50;7,91;4243066;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;7;AC;53271-004;10 EMBOUTS DOME CONFORT FERME 9MM;;1;0550;7,50;7,50;7,91;4243066;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;8;AC;53270-005;10 EMBOUTS DOME CONFORT OUVERT 11MM;;1;0550;7,50;7,50;7,91;4243066;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;9;AC;53270-001;10 EMBOUTS DOME CONFORT OUVERT 5MM;;1;0550;7,50;7,50;7,91;4243066;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;10;AC;53270-002;10 EMBOUTS DOME CONFORT OUVERT 6MM;;1;0550;7,50;7,50;7,91;4243066;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;11;AC;53270-003;10 EMBOUTS DOME CONFORT OUVERT 7MM;;1;0550;7,50;7,50;7,91;4243066;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;12;AC;53270-004;10 EMBOUTS DOME CONFORT OUVERT 9MM;;1;0550;7,50;7,50;7,91;4243066;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;13;AC;12522-000;BOITE DE 8 PROTECTIONS ECOUTEUR (HearClear);;20;0550;3,60;72,00;75,96;4243066;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;14;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4243066;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;15;AC;42071-000;Embout Power Dôme Large 12MM - 14MM (par 10);;1;0550;8,90;8,90;9,39;4243377;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;16;AC;52964-002;KIT DE 32 PROTECTIONS MICRO HEAR CLEAR PLUS SMALL DKB;;1;0550;16,00;16,00;16,88;4243377;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;17;EMB;EM2140;STARKEY PERFORMER 25;;1;2000;52,50;30,00;36,00;4243410;2022-12-26;;;EF22490484
UNIS006;STARKEY;FA;21556478;2022-12-30;18;EMB;EM2140;STARKEY PERFORMER 25;;1;2000;52,50;30,00;36,00;4243410;2022-12-26;;;EF22490483
UNIS006;STARKEY;FA;21556478;2022-12-30;19;OPT;4032;OPTION CORDELETTE TRANSLUCIDE EN VINYL;;1;0550;2,40;2,40;2,53;4243410;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;20;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4243410;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;21;AC;18616-131;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 1 Courbe;;2;0550;29,00;28,00;29,54;4243458;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;22;AC;18616-132;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 2 Courbe;;4;0550;29,00;56,00;59,08;4243458;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;23;AC;18616-135;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 5 Courbe;;2;0550;29,00;28,00;29,54;4243458;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;24;AC;18617-131;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 1 Courbe;;2;0550;29,00;28,00;29,54;4243458;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;25;AC;18617-132;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 2 Courbe;;3;0550;29,00;42,00;44,31;4243458;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;26;AC;18617-135;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 5 Courbe;;2;0550;29,00;28,00;29,54;4243458;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;27;AC;18622-132;ECOUTEUR RIC SNAPFIT 60dB DROIT Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4243458;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;28;AC;18622-133;ECOUTEUR RIC SNAPFIT 60dB DROIT Taille 3 Courbe;;3;0550;29,00;42,00;44,31;4243458;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;29;AC;18622-134;ECOUTEUR RIC SNAPFIT 60dB DROIT Taille 4 Courbe;;3;0550;29,00;42,00;44,31;4243458;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;30;AC;18622-135;ECOUTEUR RIC SNAPFIT 60dB DROIT Taille 5 Courbe;;3;0550;29,00;42,00;44,31;4243458;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;31;AC;18623-132;ECOUTEUR RIC SNAPFIT 60dB GAUCHE Taille 2 Courbe;;4;0550;29,00;56,00;59,08;4243458;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;32;AC;18623-133;ECOUTEUR RIC SNAPFIT 60dB GAUCHE Taille 3 Courbe;;3;0550;29,00;42,00;44,31;4243458;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;33;AC;18623-135;ECOUTEUR RIC SNAPFIT 60dB GAUCHE Taille 5 Courbe;;3;0550;29,00;42,00;44,31;4243458;2022-12-26;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;34;PR;63322-SHT;STARKEY EVOLV AI 2400 CIC;;1;0550;1255,00;493,16;520,32;4244991;2022-12-28;;;7022511546
UNIS006;STARKEY;FA;21556478;2022-12-30;35;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4244991;2022-12-28;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;36;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4244991;2022-12-28;;;
UNIS006;STARKEY;FA;21556478;2022-12-30;37;PR;63322-SHT;STARKEY EVOLV AI 2400 CIC;;1;0550;1255,00;493,16;520,28;4244991;2022-12-28;;;7022511545
UNIS006;STARKEY;FA;21556478;2022-12-30;38;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4244991;2022-12-28;;;
GA001;STARKEY;FA;21556480;2022-12-30;1;PR;63322-SHT;STARKEY EVOLV AI 2400 CIC;;1;0550;1255,00;493,16;520,29;4243336;2022-12-26;;;7022501538
GA001;STARKEY;FA;21556480;2022-12-30;2;PT;PT20;BERNIER Retour;;1;2000;9,85;9,85;11,82;4243336;2022-12-26;;;
GA001;STARKEY;FA;21556480;2022-12-30;3;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4243336;2022-12-26;;;
GA001;STARKEY;FA;21556480;2022-12-30;4;PR;63322-SHT;STARKEY EVOLV AI 2400 CIC;;1;0550;1255,00;493,16;520,28;4243336;2022-12-26;;;7022501537
GA001;STARKEY;FA;21556480;2022-12-30;5;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4243336;2022-12-26;;;
GA001;STARKEY;FA;21556480;2022-12-30;6;REPA;RRCICR7;REPARATION PAYANTE HORS CADRE GARANTIE;;1;0550;0,00;188,00;198,34;4243422;2022-12-26;;;7021141260
ARI005;STARKEY;FA;21556481;2022-12-30;1;PR;63324-SHT;STARKEY EVOLV AI 1600 CIC;;1;0550;1013,00;417,49;440,46;4243346;2022-12-26;;;7022511050
ARI005;STARKEY;FA;21556481;2022-12-30;2;PT;PT1;PORT TNT ALLER / RETOUR;;1;2000;28,75;28,75;34,50;4243346;2022-12-26;;;
ARI005;STARKEY;FA;21556481;2022-12-30;3;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4243346;2022-12-26;;;
ARI005;STARKEY;FA;21556481;2022-12-30;4;PR;63324-SHT;STARKEY EVOLV AI 1600 CIC;;1;0550;1013,00;417,49;440,45;4243346;2022-12-26;;;7022511049
ARI005;STARKEY;FA;21556481;2022-12-30;5;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4243346;2022-12-26;;;
GF0018;STARKEY;FA;21556482;2022-12-30;6;PR;63289-105;STARKEY EVOLV AI 2400 RIC R Slate;;1;0550;1517,00;0,00;0,00;4243737;2022-12-26;MAIL EMT;;221824052
GF0018;STARKEY;FA;21556482;2022-12-30;7;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4243737;2022-12-26;MAIL EMT;;
GF0018;STARKEY;FA;21556482;2022-12-30;8;PR;63289-105;STARKEY EVOLV AI 2400 RIC R Slate;;1;0550;1517,00;0,00;0,00;4243737;2022-12-26;MAIL EMT;;221824042
GF0018;STARKEY;FA;21556482;2022-12-30;9;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4243737;2022-12-26;MAIL EMT;;
GF0018;STARKEY;FA;21556482;2022-12-30;10;PR;63289-105;STARKEY EVOLV AI 2400 RIC R Slate;;1;0550;1517,00;0,00;0,00;4243737;2022-12-26;MAIL EMT;;221824034
GF0018;STARKEY;FA;21556482;2022-12-30;11;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4243737;2022-12-26;MAIL EMT;;
GF0018;STARKEY;FA;21556482;2022-12-30;12;PR;63289-105;STARKEY EVOLV AI 2400 RIC R Slate;;1;0550;1517,00;0,00;0,00;4243737;2022-12-26;MAIL EMT;;221824044
GF0018;STARKEY;FA;21556482;2022-12-30;13;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4243737;2022-12-26;MAIL EMT;;
GF0013;STARKEY;FA;21556483;2022-12-30;14;PR;63295-105;DEMO Evolv AI 2400 RIC R SLATE;;1;0550;60,00;0,00;0,00;4244310;2022-12-27;MAIL EMILIE 19/12;;222228247
GF0013;STARKEY;FA;21556483;2022-12-30;15;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4244310;2022-12-27;MAIL EMILIE 19/12;;
GF0013;STARKEY;FA;21556483;2022-12-30;16;PR;63295-105;DEMO Evolv AI 2400 RIC R SLATE;;1;0550;60,00;0,00;0,00;4244310;2022-12-27;MAIL EMILIE 19/12;;222228246
GF0013;STARKEY;FA;21556483;2022-12-30;17;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4244310;2022-12-27;MAIL EMILIE 19/12;;
GF0013;STARKEY;FA;21556483;2022-12-30;18;PR;63295-105;DEMO Evolv AI 2400 RIC R SLATE;;1;0550;60,00;0,00;0,00;4244310;2022-12-27;MAIL EMILIE 19/12;;222228241
GF0013;STARKEY;FA;21556483;2022-12-30;19;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4244310;2022-12-27;MAIL EMILIE 19/12;;
GF0013;STARKEY;FA;21556483;2022-12-30;20;PR;63295-105;DEMO Evolv AI 2400 RIC R SLATE;;1;0550;60,00;0,00;0,00;4244310;2022-12-27;MAIL EMILIE 19/12;;222228233
GF0013;STARKEY;FA;21556483;2022-12-30;21;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4244310;2022-12-27;MAIL EMILIE 19/12;;
UNIS001;STARKEY;FA;21556484;2022-12-30;22;AC;90433-000;EPONGE ABRASIVE REF/916G;;10;0550;5,00;50,00;52,75;4243483;2022-12-26;TEL;;
UNIS001;STARKEY;FA;21556484;2022-12-30;23;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4244261;2022-12-27;;;200713116
GA304;STARKEY;FA;21556485;2022-12-30;1;AC;18616-133;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4243501;2022-12-26;VILEMINOT;;
GA304;STARKEY;FA;21556485;2022-12-30;2;AC;18617-134;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 4 Courbe;;1;0550;29,00;14,00;14,77;4243501;2022-12-26;VILEMINOT;;
GA304;STARKEY;FA;21556485;2022-12-30;3;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4243501;2022-12-26;VILEMINOT;;
GA304;STARKEY;FA;21556485;2022-12-30;4;AC;43061-000;CHARGEUR BTE/RIC PREMIUM (avec batterie embarquée);;1;0550;178,00;80,00;84,40;4243501;2022-12-26;VILEMINOT;;2227601JGE
GA304;STARKEY;FA;21556485;2022-12-30;5;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4243501;2022-12-26;VILEMINOT;;
GA304;STARKEY;FA;4557762;2022-12-26;6;PR;63289-105;STARKEY EVOLV AI 2400 RIC R Slate;ENVOI_DEPOT;1;0550;1517,00;505,47;533,27;4243501;2022-12-26;VILEMINOT;;221837194
GA304;STARKEY;FA;4557762;2022-12-26;7;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4243501;2022-12-26;VILEMINOT;;
GA304;STARKEY;FA;4557762;2022-12-26;8;PR;63289-105;STARKEY EVOLV AI 2400 RIC R Slate;ENVOI_DEPOT;1;0550;1517,00;505,47;533,27;4243501;2022-12-26;VILEMINOT;;221755957
GA304;STARKEY;FA;4557762;2022-12-26;9;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4243501;2022-12-26;VILEMINOT;;
AF0561;STARKEY;FA;21556486;2022-12-30;1;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4243524;2022-12-26;;;
AF0561;STARKEY;FA;21556486;2022-12-30;2;AC;12522-000;BOITE DE 8 PROTECTIONS ECOUTEUR (HearClear);;3;0550;3,60;10,80;11,39;4243524;2022-12-26;;;
INNO016;STARKEY;FA;21556487;2022-12-30;1;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4243639;2022-12-26;;;200326575
INNO016;STARKEY;FA;21556487;2022-12-30;2;REPA;RRRICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4243776;2022-12-26;;;191742060
INNO016;STARKEY;FA;21556487;2022-12-30;3;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4243777;2022-12-26;;;191983389
INNO016;STARKEY;FA;21556487;2022-12-30;4;REPA;RRRICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4243922;2022-12-27;;;201406139
INNO016;STARKEY;FA;21556487;2022-12-30;5;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4243923;2022-12-27;;;201405984
UNIS004;STARKEY;FA;21556488;2022-12-30;1;PR;63322-SHT;STARKEY EVOLV AI 2400 CIC;;1;0550;1255,00;493,16;520,29;4243725;2022-12-26;;;7022491068
UNIS004;STARKEY;FA;21556488;2022-12-30;2;PT;PT1;PORT TNT ALLER / RETOUR;;1;2000;28,75;28,75;34,50;4243725;2022-12-26;;;
UNIS004;STARKEY;FA;21556488;2022-12-30;3;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4243725;2022-12-26;;;
UNIS004;STARKEY;FA;21556488;2022-12-30;4;PR;63322-SHT;STARKEY EVOLV AI 2400 CIC;;1;0550;1255,00;493,16;520,28;4243725;2022-12-26;;;7022491067
UNIS004;STARKEY;FA;21556488;2022-12-30;5;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4243725;2022-12-26;;;
INNO001;STARKEY;FA;21556489;2022-12-30;1;REPA;RRCICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4243882;2022-12-27;;;7020251230
INNO001;STARKEY;FA;21556489;2022-12-30;2;AC;12522-000;BOITE DE 8 PROTECTIONS ECOUTEUR (HearClear);;70;0550;3,60;252,00;265,86;4243934;2022-12-27;;;
INNO001;STARKEY;FA;21556489;2022-12-30;3;PR;63283-111;STARKEY EVOLV AI 2400 mRIC 312 Sterling;;1;0550;1433,00;485,79;512,51;4244177;2022-12-27;;;220211361
INNO001;STARKEY;FA;21556489;2022-12-30;4;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4244177;2022-12-27;;;
INNO001;STARKEY;FA;21556489;2022-12-30;5;PR;63283-111;STARKEY EVOLV AI 2400 mRIC 312 Sterling;;1;0550;1433,00;485,79;512,51;4244177;2022-12-27;;;220211476
INNO001;STARKEY;FA;21556489;2022-12-30;6;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4244177;2022-12-27;;;
INNO001;STARKEY;FA;21556489;2022-12-30;7;AC;18617-132;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4244177;2022-12-27;;;
INNO001;STARKEY;FA;21556489;2022-12-30;8;AC;18616-132;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4244177;2022-12-27;;;
INNO001;STARKEY;FA;21556489;2022-12-30;9;PR;63283-102;STARKEY EVOLV AI 2400 mRIC 312 Bronze;;1;0550;1433,00;485,79;512,51;4244177;2022-12-27;;;230068763
INNO001;STARKEY;FA;21556489;2022-12-30;10;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4244177;2022-12-27;;;
INNO001;STARKEY;FA;21556489;2022-12-30;11;PR;63283-102;STARKEY EVOLV AI 2400 mRIC 312 Bronze;;1;0550;1433,00;485,79;512,51;4244177;2022-12-27;;;230068755
INNO001;STARKEY;FA;21556489;2022-12-30;12;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4244177;2022-12-27;;;
INNO001;STARKEY;FA;21556489;2022-12-30;13;PR;63283-112;STARKEY EVOLV AI 2400 mRIC 312 Espresso;;1;0550;1433,00;485,79;512,50;4244272;2022-12-27;;;230068620
INNO001;STARKEY;FA;21556489;2022-12-30;14;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4244272;2022-12-27;;;
INNO001;STARKEY;FA;21556489;2022-12-30;15;PR;63283-112;STARKEY EVOLV AI 2400 mRIC 312 Espresso;;1;0550;1433,00;485,79;512,51;4244272;2022-12-27;;;230068600
INNO001;STARKEY;FA;21556489;2022-12-30;16;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4244272;2022-12-27;;;
INNO001;STARKEY;FA;21556489;2022-12-30;17;AC;18616-133;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4244272;2022-12-27;;;
INNO001;STARKEY;FA;21556489;2022-12-30;18;AC;18617-133;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4244272;2022-12-27;;;
INNO001;STARKEY;FA;21556489;2022-12-30;19;REPA;RRCICC2;FORFAIT REPARATION 2;;1;0550;129,00;129,00;136,10;4244435;2022-12-27;;;7017251874
INNO021;STARKEY;FA;21556490;2022-12-30;1;AC;18616-132;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4243885;2022-12-27;TEL;;
INNO021;STARKEY;FA;21556490;2022-12-30;2;AC;18617-132;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4243885;2022-12-27;TEL;;
INNO021;STARKEY;FA;21556490;2022-12-30;3;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4243885;2022-12-27;TEL;;
INNO021;STARKEY;FA;21556490;2022-12-30;4;AC;43061-000;CHARGEUR BTE/RIC PREMIUM (avec batterie embarquée);;1;0550;178,00;80,00;84,40;4243885;2022-12-27;TEL;;2231601CAE
INNO021;STARKEY;FA;21556490;2022-12-30;5;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4243885;2022-12-27;TEL;;
